year,month,temp,ADM2_NAME
2017,Aug,24.76214598,Administrative unit not available
2017,Sep,21.55381682,Kalambo
2017,Sep,22.62955713,Sumbawanga Rural
2017,Sep,23.56466788,Nkasi
2017,Sep,19.68927721,Sumbawanga Urban
2017,Sep,26.24281107,Administrative unit not available
2017,Oct,22.10878276,Kalambo
2017,Oct,24.10789057,Sumbawanga Rural
2017,Oct,23.36674493,Nkasi
2017,Oct,20.59211902,Sumbawanga Urban
2017,Oct,26.70251999,Administrative unit not available
2017,Nov,20.03884813,Kalambo
2017,Nov,22.13002956,Sumbawanga Rural
2017,Nov,21.24039758,Nkasi
2017,Nov,18.71660291,Sumbawanga Urban
2017,Nov,24.87050064,Administrative unit not available
2017,Dec,19.21300399,Kalambo
2017,Dec,21.30687312,Sumbawanga Rural
2017,Dec,20.67750814,Nkasi
2017,Dec,18.14304687,Sumbawanga Urban
2017,Dec,24.50634956,Administrative unit not available
2018,Jan,18.08028783,Kalambo
2018,Jan,19.97036669,Sumbawanga Rural
2018,Jan,19.87985725,Nkasi
2018,Jan,17.08433302,Sumbawanga Urban
2018,Jan,23.60290412,Administrative unit not available
2018,Feb,19.75494905,Kalambo
2018,Feb,21.5709147,Sumbawanga Rural
2018,Feb,21.37466088,Nkasi
2018,Feb,18.59899389,Sumbawanga Urban
2018,Feb,25.45020841,Administrative unit not available
2018,Mar,18.57503151,Kalambo
2018,Mar,20.4142593,Sumbawanga Rural
2018,Mar,20.35175065,Nkasi
2018,Mar,17.50266941,Sumbawanga Urban
2018,Mar,24.09663581,Administrative unit not available
2018,Apr,18.33802199,Kalambo
2018,Apr,20.05075493,Sumbawanga Rural
2018,Apr,19.83044187,Nkasi
2018,Apr,17.15398967,Sumbawanga Urban
2018,Apr,23.77845234,Administrative unit not available
2018,May,18.53300544,Kalambo
2018,May,20.45463396,Sumbawanga Rural
2018,May,20.43531638,Nkasi
2018,May,17.34143068,Sumbawanga Urban
2018,May,24.69410113,Administrative unit not available
2018,Jun,17.91340593,Kalambo
2018,Jun,19.42159844,Sumbawanga Rural
2018,Jun,19.91391879,Nkasi
2018,Jun,16.59736232,Sumbawanga Urban
2018,Jun,23.66494117,Administrative unit not available
2018,Jul,17.10076536,Kalambo
2018,Jul,18.53387564,Sumbawanga Rural
2018,Jul,19.44910162,Nkasi
2018,Jul,15.78661734,Sumbawanga Urban
2018,Jul,22.6056044,Administrative unit not available
2018,Aug,19.8099131,Kalambo
2018,Aug,20.66021252,Sumbawanga Rural
2018,Aug,21.67512148,Nkasi
2018,Aug,17.88895364,Sumbawanga Urban
2018,Aug,24.47223531,Administrative unit not available
2018,Sep,21.86974834,Kalambo
2018,Sep,22.75478261,Sumbawanga Rural
2018,Sep,23.76708117,Nkasi
2018,Sep,19.8283706,Sumbawanga Urban
2018,Sep,26.47977847,Administrative unit not available
2018,Oct,21.79625647,Kalambo
2018,Oct,23.8098371,Sumbawanga Rural
2018,Oct,23.22734882,Nkasi
2018,Oct,20.38071573,Sumbawanga Urban
2018,Oct,26.40566657,Administrative unit not available
2018,Nov,20.98481666,Kalambo
2018,Nov,23.31837571,Sumbawanga Rural
2018,Nov,22.22711571,Nkasi
2018,Nov,19.77526967,Sumbawanga Urban
2018,Nov,25.81278299,Administrative unit not available
2018,Dec,19.19795805,Kalambo
2018,Dec,21.22425387,Sumbawanga Rural
2018,Dec,20.71011193,Nkasi
2018,Dec,18.16986502,Sumbawanga Urban
2018,Dec,24.38555025,Administrative unit not available
2019,Jan,19.34153386,Kalambo
2019,Jan,21.27338061,Sumbawanga Rural
2019,Jan,21.02270336,Nkasi
2019,Jan,18.24720142,Sumbawanga Urban
2019,Jan,24.76194836,Administrative unit not available
2019,Feb,19.74717297,Kalambo
2019,Feb,21.64738364,Sumbawanga Rural
2019,Feb,21.54286419,Nkasi
2019,Feb,18.70508857,Sumbawanga Urban
2019,Feb,25.48225155,Administrative unit not available
2019,Mar,19.78053254,Kalambo
2019,Mar,22.02148869,Sumbawanga Rural
2019,Mar,21.67089816,Nkasi
2019,Mar,18.7933931,Sumbawanga Urban
2019,Mar,25.85573965,Administrative unit not available
2019,Apr,19.67848557,Kalambo
2019,Apr,21.86561926,Sumbawanga Rural
2019,Apr,21.40946377,Nkasi
2019,Apr,18.63130351,Sumbawanga Urban
2019,Apr,25.4903836,Administrative unit not available
2019,May,19.10580299,Kalambo
2019,May,21.48000682,Sumbawanga Rural
2019,May,21.13685113,Nkasi
2019,May,18.06114821,Sumbawanga Urban
2019,May,25.19149115,Administrative unit not available
2019,Jun,17.45807932,Kalambo
2019,Jun,19.48421296,Sumbawanga Rural
2019,Jun,19.89699192,Nkasi
2019,Jun,16.39591192,Sumbawanga Urban
2019,Jun,23.49642979,Administrative unit not available
2019,Jul,18.38849256,Kalambo
2019,Jul,19.81236615,Sumbawanga Rural
2019,Jul,20.49797514,Nkasi
2019,Jul,16.94954018,Sumbawanga Urban
2019,Jul,23.71242727,Administrative unit not available
2019,Aug,20.13849079,Kalambo
2019,Aug,21.26230441,Sumbawanga Rural
2019,Aug,22.08856477,Nkasi
2019,Aug,18.3592385,Sumbawanga Urban
2019,Aug,24.80262122,Administrative unit not available
2019,Sep,21.69681816,Kalambo
2019,Sep,22.9900545,Sumbawanga Rural
2019,Sep,23.61092716,Nkasi
2019,Sep,19.93256655,Sumbawanga Urban
2019,Sep,26.26641688,Administrative unit not available
2019,Oct,21.34143687,Kalambo
2019,Oct,23.5460258,Sumbawanga Rural
2019,Oct,22.59611133,Nkasi
2019,Oct,19.96403384,Sumbawanga Urban
2019,Oct,25.90244211,Administrative unit not available
2019,Nov,21.27135654,Kalambo
2019,Nov,23.31644755,Sumbawanga Rural
2019,Nov,22.28145902,Nkasi
2019,Nov,19.90389495,Sumbawanga Urban
2019,Nov,25.73540025,Administrative unit not available
2019,Dec,18.80166346,Kalambo
2019,Dec,20.55615433,Sumbawanga Rural
2019,Dec,20.32196209,Nkasi
2019,Dec,17.70043471,Sumbawanga Urban
2019,Dec,23.74542793,Administrative unit not available
2020,Jan,19.28483694,Kalambo
2020,Jan,20.99061116,Sumbawanga Rural
2020,Jan,21.02276589,Nkasi
2020,Jan,18.23069455,Sumbawanga Urban
2020,Jan,24.50950363,Administrative unit not available
2020,Feb,19.42806165,Kalambo
2020,Feb,21.10112294,Sumbawanga Rural
2020,Feb,21.02939364,Nkasi
2020,Feb,18.33456265,Sumbawanga Urban
2020,Feb,24.67941021,Administrative unit not available
2020,Mar,19.15202218,Kalambo
2020,Mar,20.83704574,Sumbawanga Rural
2020,Mar,20.86971599,Nkasi
2020,Mar,18.11921014,Sumbawanga Urban
2020,Mar,24.54554876,Administrative unit not available
2020,Apr,19.04811111,Kalambo
2020,Apr,20.7593331,Sumbawanga Rural
2020,Apr,20.65642928,Nkasi
2020,Apr,17.95123136,Sumbawanga Urban
2020,Apr,24.65542034,Administrative unit not available
2020,May,18.83986111,Kalambo
2020,May,20.51937613,Sumbawanga Rural
2020,May,20.72328997,Nkasi
2020,May,17.47183238,Sumbawanga Urban
2020,May,24.86169699,Administrative unit not available
2020,Jun,18.02772147,Kalambo
2020,Jun,19.4343778,Sumbawanga Rural
2020,Jun,20.17574095,Nkasi
2020,Jun,16.56862432,Sumbawanga Urban
2020,Jun,23.78632305,Administrative unit not available
2020,Jul,17.0425161,Kalambo
2020,Jul,18.49665937,Sumbawanga Rural
2020,Jul,19.54847008,Nkasi
2020,Jul,15.83966632,Sumbawanga Urban
2020,Jul,22.55796102,Administrative unit not available
2020,Aug,19.62362482,Kalambo
2020,Aug,20.60284624,Sumbawanga Rural
2020,Aug,21.79683563,Nkasi
2020,Aug,18.02205054,Sumbawanga Urban
2020,Aug,24.36116721,Administrative unit not available
2020,Sep,21.27103515,Kalambo
2020,Sep,22.26749216,Sumbawanga Rural
2020,Sep,23.15943746,Nkasi
2020,Sep,19.49140059,Sumbawanga Urban
2020,Sep,25.8852315,Administrative unit not available
2020,Oct,22.36535718,Kalambo
2020,Oct,24.0451126,Sumbawanga Rural
2020,Oct,23.509152,Nkasi
2020,Oct,20.5909425,Sumbawanga Urban
